Gene	GeneID	log2FC	AbsLog2FC	padj	baseMean	Rank	Percentile
OR7E7P	18685	0.13909892352477	0.13909892352477	0.264486649957527	34.6874047672327	13921	58.4555
UQCRB	9186	-0.139092757594441	0.139092757594441	0.0335647997921535	5670.94513476969	13922	58.4597
HNRNPA3	11595	0.139090202738507	0.139090202738507	0.000683100223044652	12430.8792040529	13923	58.4639
PITPNM1	3588	-0.139076781817275	0.139076781817275	0.0699157446836682	3399.65394492053	13924	58.4681
AC018755.3	21592	0.139067162098534	0.139067162098534	0.251868948407334	10.9168171192802	13925	58.4723
XG	5159	-0.139035094613518	0.139035094613518	0.525700295105376	47.7258443606077	13926	58.4765
SCN3A	8880	-0.13902837848613	0.13902837848613	0.581941367565853	97.437667806156	13927	58.4807
AP000787.1	19219	0.139015563297441	0.139015563297441	0.148046029812012	80.6777392016833	13928	58.4849
ANPEP	10926	-0.138997867840636	0.138997867840636	0.470241560225582	2761.959530287	13929	58.4891
LINC00402	18321	-0.138996820424295	0.138996820424295	0.506177094757071	12.8894505062669	13930	58.4933
RADX	8268	0.138981201249174	0.138981201249174	0.329441795814849	113.263606861977	13931	58.4975
YBX3	778	-0.138959917280145	0.138959917280145	0.0364730233295396	8093.925308515	13932	58.5017
MIR4458HG	19310	0.13895093796567	0.13895093796567	0.331165390709774	269.078183188236	13933	58.5059
ASS1P1	16564	-0.138942698074389	0.138942698074389	0.283796086449305	13.1710689590922	13934	58.5101
CCDC62	5895	0.138909417759634	0.138909417759634	0.179159716343687	15.7068872536731	13935	58.5143
SCGB1B2P	21539	-0.13889517112795	0.13889517112795	0.28731784312267	24.8533388873785	13936	58.5185
ITPKC	1625	-0.138895117788364	0.138895117788364	0.0930683101550004	3005.6527760311	13937	58.5227
COG7	11277	-0.138894128881547	0.138894128881547	0.00480656685981692	1236.26860641266	13938	58.5269
KRBOX4	8247	0.138863937996697	0.138863937996697	0.0077267098330929	523.80464211273	13939	58.5311
MANCR	17743	0.138850024357137	0.138850024357137	0.652428704097353	19.4161240232144	13940	58.5353
TCAIM	13033	-0.138847996551229	0.138847996551229	0.0177305029487563	1527.72536600009	13941	58.5395
CHASERR	22101	-0.138818332472358	0.138818332472358	0.0960766514030278	1762.67194902231	13942	58.5437
TRMT2A	2039	0.13881342413603	0.13881342413603	0.0423832045373989	1471.41408305299	13943	58.5479
ARL4D	12570	0.138801174410575	0.138801174410575	0.288071124120936	531.302000648029	13944	58.5521
ASPRV1	19165	-0.138781161891332	0.138781161891332	0.132874588291705	41.9191733467362	13945	58.5563
AC144530.1	18202	-0.138761397061549	0.138761397061549	0.169080400980363	73.9664554080638	13946	58.5605
SPESP1	20361	0.13872406585339	0.13872406585339	0.544560498103572	66.5808617572461	13947	58.5646
RUSC1-AS1	16996	0.138627950453185	0.138627950453185	0.22964538156841	252.30315146063	13948	58.5688
ZNF816	13167	-0.138599798644587	0.138599798644587	0.0357146902057987	381.836992705759	13949	58.573
UGGT2	2559	0.138598106515242	0.138598106515242	0.0186286517783067	1117.75656229443	13950	58.5772
MYO3A	1957	-0.138582790218978	0.138582790218978	0.624456602461163	41.8662534938087	13951	58.5814
TMBIM6	7287	-0.138576098426306	0.138576098426306	0.00499590520739486	53254.1212042828	13952	58.5856
AC093627.5	18972	0.138564461373013	0.138564461373013	0.101300752856155	212.44735741538	13953	58.5898
FIBIN	12710	-0.138540641450899	0.138540641450899	0.325689746778536	438.391474822558	13954	58.594
UQCRBP1	18615	0.138486429134108	0.138486429134108	0.392752241362872	8.84307806452821	13955	58.5982
DPP9-AS1	15792	-0.138467997437262	0.138467997437262	0.226993308822438	13.3263019404196	13956	58.6024
KCTD15	8922	-0.13846562021381	0.13846562021381	0.188054925462033	823.513192507543	13957	58.6066
NFKB1	3454	-0.138427060872891	0.138427060872891	0.00839167417560949	3365.89442354198	13958	58.6108
LINC02099	19795	0.138418790638308	0.138418790638308	0.290435746429804	11.2271402027451	13959	58.615
TMEM25	8518	0.138377582670898	0.138377582670898	0.0726879754825064	1140.43119544382	13960	58.6192
USE1	683	-0.138354197406393	0.138354197406393	0.0241153904651049	813.418623834618	13961	58.6234
SLC11A2	3615	-0.138336066978738	0.138336066978738	0.0269079870162536	4333.55569070231	13962	58.6276
ARPIN	18975	-0.138330360759664	0.138330360759664	0.0188557419261814	2294.74460823362	13963	58.6318
AC018755.4	22286	-0.138326216096778	0.138326216096778	0.312292935032023	25.7374352063393	13964	58.636
DOCK8	3204	-0.138318937766047	0.138318937766047	0.1491930201506	2317.71870457406	13965	58.6402
SFRP2	8054	-0.138277863599121	0.138277863599121	0.437055175518779	6432.95232979506	13966	58.6444
PCSK1N	2507	-0.138257933143604	0.138257933143604	0.551586558123355	570.959896468088	13967	58.6486
SCN1A-AS1	18405	0.13825288128561	0.13825288128561	0.5167096060532	19.1981484887873	13968	58.6528
LINC01655	17292	-0.138236075438081	0.138236075438081	0.54312811605515	51.6262688808203	13969	58.657
TTC41P	16277	-0.138229846935488	0.138229846935488	0.116723680307023	34.5364881809932	13970	58.6612
IP6K1	12594	-0.138166267271076	0.138166267271076	0.000102389661272198	2424.07108848857	13971	58.6654
DCAF12	15329	0.138151985673853	0.138151985673853	0.0222114851629216	4708.90344389121	13972	58.6696
TLCD3A	11114	-0.138144875082538	0.138144875082538	0.0610041780712704	1280.32879840165	13973	58.6738
UPF1	71	-0.138115241772033	0.138115241772033	0.0132267916246835	6278.31732099977	13974	58.678
TPGS1	7583	-0.138067445118969	0.138067445118969	0.131626972416041	84.7430259728328	13975	58.6822
RPL36	5796	-0.138032403749409	0.138032403749409	0.120771322210537	15920.2496688404	13976	58.6864
NLRP3	9935	-0.138016929862305	0.138016929862305	0.23880413644682	258.392904127232	13977	58.6906
COX17P1	15706	-0.138015760192952	0.138015760192952	0.297479477952285	6.67853426565096	13978	58.6948
AP001453.3	23452	-0.137965666607355	0.137965666607355	0.261457138797655	11.1279065734119	13979	58.699
ZNF571	13194	0.137943255111014	0.137943255111014	0.0280015817675324	185.066761698867	13980	58.7032
UCP3	12516	0.137907989678481	0.137907989678481	0.16129403944777	64.9745610411408	13981	58.7074
AARD	15693	0.137906509464067	0.137906509464067	0.521695865284003	88.5940232192945	13982	58.7116
HACL1	5974	-0.137876571538487	0.137876571538487	0.00858760464128281	601.574941058521	13983	58.7158
MIR221	15866	0.137790502865949	0.137790502865949	0.470915276186035	5.74385528458853	13984	58.72
IKBKG	21585	0.137765403318999	0.137765403318999	0.0241068844432075	308.059418410275	13985	58.7242
RAB7A	1266	0.137763266583026	0.137763266583026	0.00159302937388095	12489.8843697705	13986	58.7284
PPIF	3309	0.137753384066936	0.137753384066936	0.0450895526792331	3077.34497330561	13987	58.7326
POLR2D	7912	0.1377276438151	0.1377276438151	0.00360308691325885	1858.84921174134	13988	58.7368
C1QTNF2	8105	-0.137718660529836	0.137718660529836	0.250280223410438	64.4190262174085	13989	58.741
D2HGDH	13254	-0.137716884386727	0.137716884386727	0.12664895420023	1144.25976995862	13990	58.7452
ROCK1P1	21041	0.137702014374506	0.137702014374506	0.159955928852596	50.8703025242977	13991	58.7494
LINC01089	16043	-0.137671054430789	0.137671054430789	0.232485648524904	288.03731455976	13992	58.7536
ZNF215	8452	-0.137671007841058	0.137671007841058	0.307700564698647	98.5847027466255	13993	58.7578
ZNF786	14920	0.137641105511947	0.137641105511947	0.00916442633619358	418.313305671048	13994	58.762
AC137561.1	23603	-0.137605606989414	0.137605606989414	0.286447967294056	14.7379548953678	13995	58.7662
AC012615.1	20892	0.137530468032201	0.137530468032201	0.153565480244495	32.8214134376943	13996	58.7704
GIMAP2	3147	-0.137496491229125	0.137496491229125	0.163933559560048	577.653861801566	13997	58.7746
AC016727.1	21758	-0.137487696118832	0.137487696118832	0.0699786194167117	75.6797833644966	13998	58.7788
FRYL	1257	0.137463013173519	0.137463013173519	0.0316278860067057	2360.27414218286	13999	58.783
ABCB1	1592	-0.137454997688273	0.137454997688273	0.258366362862046	177.474715240464	14000	58.7872
ST7L	172	0.137452388435023	0.137452388435023	0.00432696569920417	439.448754000513	14001	58.7914
RANBP10	7477	-0.137426264221316	0.137426264221316	0.0289218245832284	1083.45371908268	14002	58.7956
PFDN1	3899	-0.137409802323264	0.137409802323264	0.00858760464128281	2260.45566410124	14003	58.7998
AC079296.1	19873	0.137406363346588	0.137406363346588	0.558166171799875	10.863374077442	14004	58.804
MED13L	5007	-0.13740617278528	0.13740617278528	0.0774157659617285	4496.22438815316	14005	58.8082
CARD10	2083	-0.137403473455422	0.137403473455422	0.173897028445898	1432.27166836844	14006	58.8124
ZXDB	15179	-0.137393835517478	0.137393835517478	0.0249244609556457	743.174090421337	14007	58.8166
SPATA33	11061	0.137387326999741	0.137387326999741	0.0284616164698597	328.588779301586	14008	58.8208
SFXN1	10424	0.137364459091078	0.137364459091078	0.0214539703152893	2329.57544843022	14009	58.825
PSMC3	10728	0.137361135190782	0.137361135190782	0.00856375716003656	5353.11617804742	14010	58.8292
USP33	1317	0.137290385565077	0.137290385565077	0.00191505062714553	2808.55392950576	14011	58.8334
FSIP1	8589	-0.137287548898271	0.137287548898271	0.229796177050336	21.8887425161615	14012	58.8376
PRRG3	5766	-0.137286589264104	0.137286589264104	0.361705556298682	49.0480360374987	14013	58.8418
ARL16	16259	0.137279597505227	0.137279597505227	0.0559125908415179	1119.88343249312	14014	58.846
REPS1	6595	0.13727482652937	0.13727482652937	0.00539491754556104	1607.79361953555	14015	58.8502
MZT2A	12173	0.137260342949273	0.137260342949273	0.0838610746314638	1302.45882233096	14016	58.8544
TOLLIP	1382	-0.137260069537587	0.137260069537587	0.00540781684591167	2914.12453854322	14017	58.8586
NME3	2614	-0.137257363982343	0.137257363982343	0.135958934039331	1801.24665686707	14018	58.8628
PLA2R1	8878	0.137183792878769	0.137183792878769	0.159111868880773	530.307629505545	14019	58.867
RELL1	13356	0.137171380373907	0.137171380373907	0.117402917016524	1003.99144118545	14020	58.8712
MARCHF8	10621	-0.137167161909293	0.137167161909293	0.00537971612974896	1811.58684238795	14021	58.8754
ARID5B	8564	-0.137164956399659	0.137164956399659	0.0406390546648759	2957.83210867081	14022	58.8796
HINFP	12003	0.137160451244736	0.137160451244736	0.00225982270056482	999.47808987732	14023	58.8838
MED15	2043	0.137152831564221	0.137152831564221	0.019312531693174	5330.79255767816	14024	58.888
AP002990.1	20083	0.137140235348711	0.137140235348711	0.0685483083968147	142.258345720959	14025	58.8922
SNRPGP14	18469	-0.137082797743884	0.137082797743884	0.255810919570263	6.08246139047933	14026	58.8964
NUB1	319	0.137074429864101	0.137074429864101	0.00149308389869739	3797.03284434479	14027	58.9006
DECR1	2763	-0.137043712119178	0.137043712119178	0.0276976779913713	2593.61587111431	14028	58.9048
SEPTIN7P2	16345	0.137038535570906	0.137038535570906	0.0389479036645749	404.768164823164	14029	58.909
CACUL1	8726	0.13703496560625	0.13703496560625	0.00179707089995952	3118.13942911208	14030	58.9132
IGHV3-79	22465	-0.136991293938342	0.136991293938342	0.446858157913324	7.27188103459692	14031	58.9174
SRRD	2096	0.136987284522146	0.136987284522146	0.00160611482966617	549.66350082209	14032	58.9216
GOLGA8A	12471	0.136981233642414	0.136981233642414	0.366242609271153	1159.19095992727	14033	58.9258
DNAAF4	20145	-0.1369643222595	0.1369643222595	0.14898981729013	36.7381344423859	14034	58.93
TEX10	6827	0.136949398328452	0.136949398328452	0.00569454313720936	1077.83382388418	14035	58.9342
TTC5	6734	0.136942226831492	0.136942226831492	0.0298739049837342	824.073775542251	14036	58.9384
SIGLEC14	19929	-0.136940718178428	0.136940718178428	0.345371940204274	201.170639439538	14037	58.9426
AL139125.1	22775	0.136933514511276	0.136933514511276	0.339119063614531	14.5422466997232	14038	58.9468
AC092070.2	21559	0.136907767654826	0.136907767654826	0.117073740861413	336.986721476287	14039	58.951
KLHL41	18722	0.136897245577637	0.136897245577637	0.308259995813074	15.4955153456559	14040	58.9552
INPP5D	11371	-0.136890250809273	0.136890250809273	0.161504328398422	1915.85832191903	14041	58.9594
IL1RN	6779	-0.136886622522061	0.136886622522061	0.333584550041045	989.651747686454	14042	58.9636
GJC1	13518	0.136850178346332	0.136850178346332	0.26122475871836	469.459894987931	14043	58.9678
CT83	15473	0.136827736951264	0.136827736951264	0.725502331578269	208.825417597848	14044	58.972
NCCRP1	14432	0.136815416300498	0.136815416300498	0.606805427630649	351.275499560447	14045	58.9762
PITPNM3	1859	-0.136770918933738	0.136770918933738	0.198423935731099	847.839600867105	14046	58.9804
FAM151B	8772	-0.1367301964531	0.1367301964531	0.0464261604931875	56.0842356807688	14047	58.9846
TP53AIP1	4758	-0.136718145599953	0.136718145599953	0.554892771091292	14.9014265929481	14048	58.9888
TRBV6-5	15942	-0.13667659800422	0.13667659800422	0.321714749716332	19.2833544302076	14049	58.993
DOC2GP	17811	0.13665584248512	0.13665584248512	0.368735798591314	43.6748520291274	14050	58.9972
YTHDC2	588	-0.136651098693021	0.136651098693021	0.00851831605831176	1404.60112998503	14051	59.0014
HDAC1	4313	0.136634473125876	0.136634473125876	0.00706802978341645	6376.36688584877	14052	59.0056
OSBPL2	5866	-0.13662585234943	0.13662585234943	0.0218441692429313	3308.96967779225	14053	59.0098
AC008267.3	18168	0.136623853311923	0.136623853311923	0.256801289468127	28.5292092795212	14054	59.014
MRPL58	11156	0.136593361310667	0.136593361310667	0.0396498939847112	1204.3118720734	14055	59.0182
PRDM1	744	-0.136571989263621	0.136571989263621	0.152739254722561	1507.48485025406	14056	59.0224
ZMAT2	8128	-0.136569929176236	0.136569929176236	0.00158044351821986	3587.62932905133	14057	59.0266
KIAA1109	7153	-0.136480211125328	0.136480211125328	0.0792115151773023	3222.95867371183	14058	59.0308
VMAC	14294	-0.136479832474683	0.136479832474683	0.0116241554550091	246.09783623937	14059	59.035
SRP19	8849	-0.136477254837346	0.136477254837346	0.00545743627983063	524.541746585104	14060	59.0392
AC018645.3	22136	0.136472326853478	0.136472326853478	0.0988194759414806	105.913221598346	14061	59.0434
PTCD3	6086	0.136464975108667	0.136464975108667	0.00234339876164549	2785.69765895726	14062	59.0476
CD300A	11153	0.136464148245336	0.136464148245336	0.181684614247052	768.400979124885	14063	59.0518
CEP43	16068	0.136463286291362	0.136463286291362	0.0446377741047697	469.495354495322	14064	59.056
NUP35	10011	0.13644930890938	0.13644930890938	0.0180505579032482	620.897013528457	14065	59.0602
WDR48	4069	-0.136446873016496	0.136446873016496	0.000236990606786599	1739.21661217789	14066	59.0644
DUS1L	11519	0.136398100506918	0.136398100506918	0.0428313277147601	5379.20066516585	14067	59.0686
DAPL1	10079	0.136390381206275	0.136390381206275	0.540393812253778	16.4589992973914	14068	59.0728
MTIF2	1599	0.136362634073213	0.136362634073213	0.00277125278650278	1768.38777771763	14069	59.077
SAMD12	12797	0.136361063261616	0.136361063261616	0.126752430291385	1533.52896141708	14070	59.0812
ZNF852	12982	-0.136359457086009	0.136359457086009	0.0527588780202489	124.66004381972	14071	59.0854
AL445183.2	18326	-0.136353970846758	0.136353970846758	0.621909802154383	21.593477966576	14072	59.0896
CDK19	9059	0.136341132308791	0.136341132308791	0.0101746031771684	1344.94252244531	14073	59.0938
TRPT1	8534	0.136319078869808	0.136319078869808	0.0383396542719153	962.154755768653	14074	59.098
GLP2R	884	-0.136315973247841	0.136315973247841	0.589163205112696	17.7785656968578	14075	59.1022
IDH3G	980	0.136305129333675	0.136305129333675	0.0164270978295296	2692.1223582819	14076	59.1064
FAM98C	5794	-0.136303358612599	0.136303358612599	0.0273352003697554	655.360009335793	14077	59.1106
RNFT1	14535	0.136298409664406	0.136298409664406	0.0707797306773071	634.043512037961	14078	59.1148
WDR25	12645	-0.136276029202886	0.136276029202886	0.025021398996131	536.459725150486	14079	59.119
POLR2C	2607	-0.136261545236953	0.136261545236953	0.0353662164364816	4090.03607603427	14080	59.1232
ADAT1	890	0.136166678448869	0.136166678448869	0.0050469358647043	1142.78658246902	14081	59.1274
PRKAG2	3158	0.136148532337254	0.136148532337254	0.0138641347499485	1447.06256034352	14082	59.1316
LINC02361	20185	0.136095092334888	0.136095092334888	0.232538127196179	68.451462955747	14083	59.1358
GRK2	12126	0.136079616680276	0.136079616680276	0.0101460378597817	6470.00164707035	14084	59.14
NKAPP1	18018	0.13603501371054	0.13603501371054	0.0789667300899379	59.3416599932493	14085	59.1442
ST6GALNAC3	13700	-0.13600634729592	0.13600634729592	0.272880781571642	136.974737627949	14086	59.1484
TSEN15	15322	0.136003363852328	0.136003363852328	0.0262271386942012	1898.73903819343	14087	59.1526
IGHV3-63	19863	-0.135980879249087	0.135980879249087	0.476999046476265	35.1775366275806	14088	59.1568
LINC02084	21948	-0.135977513361143	0.135977513361143	0.3627410600337	22.0896432265857	14089	59.161
AC110792.3	22035	0.135953601151594	0.135953601151594	0.31925233447968	7.50481206302122	14090	59.1652
AMZ2	14771	0.135950122603364	0.135950122603364	0.00492034560722553	3121.40464672406	14091	59.1694
MAGOHB	3638	0.135918959110304	0.135918959110304	0.0442901598484882	801.324845851013	14092	59.1736
LINC01993	15528	0.135899047951046	0.135899047951046	0.484952074928982	26.9270785532062	14093	59.1778
AC116407.4	22983	0.135895612450256	0.135895612450256	0.234866189878132	20.7341839537111	14094	59.182
HMGB3	461	-0.135882982733035	0.135882982733035	0.351114807789503	14764.8020439632	14095	59.1862
EPHX3	2887	-0.135860822644952	0.135860822644952	0.355023103106254	912.798470453216	14096	59.1904
SF3A2	2850	0.135843253196337	0.135843253196337	0.0381691085711795	2434.0094521495	14097	59.1946
ZNF808	15185	0.135830488658159	0.135830488658159	0.0348014056438639	297.808139252838	14098	59.1988
